동해,209,0,209-00,35.795,129.5317,2000-01-04,0,14.62,34.19,5.63,0.44,0.68,7.56,8.33,17,1026,경북 885,0
동해,209,4,209-04,35.7883,129.5467,2000-01-04,0,14.71,34.19,5.61,,,,,17,1026,경북 885,0
동해,209,5,209-05,35.7567,129.64,2000-01-04,0,14.91,34.21,5.5,0.41,0.63,7.42,8.13,18,1026,경북 885,0
동해,209,6,209-06,35.6883,129.8167,2000-01-04,0,15.29,34.15,5.34,,,,,18,1025,경북 885,0
동해,209,7,209-07,35.6133,130.005,2000-01-04,0,15.51,34.21,5.67,0.38,0.77,6.9,8.78,18,1025.5,경북 885,0
동해,209,8,209-08,35.5133,130.2817,2000-01-04,0,16.27,34.28,5.64,,,,,,1026,경북 885,0
동해,208,4,208-04,35.185,129.8783,2000-01-04,0,16.47,34.26,5.58,,,,,,1026,경북 885,0
동해,208,3,208-03,35.2967,129.715,2000-01-04,0,15.61,34.25,5.69,0.36,0.64,6.99,7.36,,1026.2,경북 885,0
동해,208,2,208-02,35.405,129.5633,2000-01-04,0,15.97,34.24,5.58,,,,,,1026,경북 885,0
동해,208,1,208-01,35.475,129.455,2000-01-05,0,14.8,34.14,5.5,0.47,0.68,7.55,8.89,,1026,경북 885,0
남해,207,1,207-01,35.0217,129.12,2000-02-09,0,13.12,33.947,6.01,0.25,0.61,3.63,14.89,6,1018,탐구 3,0
남해,207,2,207-02,34.96,129.1867,2000-02-09,0,13.48,34.09,5.77,,,,,9,1018.4,탐구 3,0
남해,207,3,207-03,34.8983,129.2567,2000-02-09,0,13.58,34.108,5.85,0.18,0.48,0.86,9.43,13,1018.2,탐구 3,0
남해,206,3,206-03,34.3733,128.8283,2000-02-09,0,13.72,34.42,5.74,0.19,0.46,1.86,12.42,,1019,탐구 3,0
남해,206,2,206-02,34.4933,128.6867,2000-02-09,0,14.24,34.444,5.9,,,,,,1019.1,탐구 3,0
남해,206,1,206-01,34.5917,128.575,2000-02-09,0,12.61,34.284,5.89,0.36,0.33,2.59,13.84,,1019.2,탐구 3,0
남해,206,0,206-00,34.6333,128.4167,2000-02-09,0,11,33.762,6.16,,,,,,1019.4,탐구 3,0
남해,400,16,400-16,34.5167,128.2033,2000-02-09,0,12.35,33.938,5.86,0.08,0.32,0.2,11.19,,1019.5,탐구 3,0
남해,400,0,400-00,34.6,128.0833,2000-02-10,0,11.31,34.08,6.03,,,,,,1019.5,탐구 3,0
남해,400,17,400-17,34.45,128.0083,2000-02-10,0,10.71,34.029,6.05,,,,,,1019.8,탐구 3,0
남해,400,15,400-15,34.37,128.3067,2000-02-10,0,13.26,34.268,5.86,,,,,,1019.7,탐구 3,0
남해,400,14,400-14,34.225,128.4,2000-02-10,0,12.45,34.144,5.92,0.19,0.3,3.37,13.84,,1019.5,탐구 3,0
남해,400,13,400-13,34.0767,128.5,2000-02-10,0,14.4,34.354,6.18,,,,,,1019.2,탐구 3,0
남해,400,22,400-22,33.7383,128.3983,2000-02-10,0,15.26,34.537,5.74,,,,,,1020,탐구 3,0
남해,205,5,205-05,33.6217,128.1533,2000-02-10,0,15.51,34.525,5.78,0.06,0.5,2.55,11.39,14,1020.5,탐구 3,0
남해,205,4,205-04,33.8583,128.05,2000-02-10,0,14.68,34.44,5.93,,,,,11,1021,탐구 3,0
남해,400,0,400-00,34.6,128.0833,2000-02-10,0,11.31,34.08,6.03,,,,,,1019.5,탐구 3,0
남해,205,3,205-03,34.0917,127.9483,2000-02-10,0,14.01,34.338,5.96,0.14,0.26,2.72,11.92,9.5,1020,탐구 3,0
남해,205,2,205-02,34.25,127.8683,2000-02-10,0,10.37,34.023,6.14,,,,,5.5,1018.2,탐구 3,0
남해,205,1,205-01,34.3717,127.8083,2000-02-10,0,8.96,33.91,6.12,0.14,0.38,2.8,9.86,4,1017.9,탐구 3,0
남해,204,1,204-01,34.3467,127.7317,2000-02-10,0,9.91,33.75,6.18,,,,,4.5,1017.9,탐구 3,0
남해,204,2,204-02,34.2283,127.59,2000-02-10,0,11.55,33.692,6.19,0.14,0.47,3.24,5.7,4,1017.9,탐구 3,0
남해,204,3,204-03,34.1117,127.4467,2000-02-10,0,12.06,33.966,6.24,,,,,8,1018.1,탐구 3,0
동해,107,1,107-01,38.2033,128.6233,2000-02-10,0,7.72,34.05,6.59,0.03,0.76,3.02,13.24,,1018.7,경북 885,0
남해,204,4,204-04,33.9017,127.2533,2000-02-10,0,13.72,34.199,5.82,0.15,0.12,2.32,5.87,,1018.7,탐구 3,0
동해,107,2,107-02,38.21,128.7117,2000-02-10,0,7.94,34.07,6.48,,,,,,1019,경북 885,0
남해,204,5,204-05,33.7583,127.1533,2000-02-10,0,15.68,34.497,5.72,,,,,,1019.3,탐구 3,0
동해,107,3,107-03,38.21,128.8433,2000-02-10,0,8.94,34.14,6.5,0.03,0.6,3.02,11.49,,1018.4,경북 885,0
남해,204,6,204-06,33.5967,127.0533,2000-02-10,0,15.82,34.571,5.86,0.17,0.27,3.65,13.14,,1019.2,탐구 3,0
동해,107,4,107-04,38.21,129.0583,2000-02-10,0,9.24,34.14,6.18,,,,,,1018.1,경북 885,0
남해,400,27,400-27,33.505,127.075,2000-02-10,0,15.68,34.32,5.6,0.17,0.3,2.39,10.71,,1019,탐구 3,0
동해,107,5,107-05,38.21,129.3717,2000-02-11,0,7.49,34.16,6.39,0.02,0.71,3.02,11.79,,1018,경북 885,0
동해,107,6,107-06,38.21,129.685,2000-02-11,0,7.47,34.15,6.18,,,,,,1018,경북 885,0
동해,107,7,107-07,38.21,130,2000-02-11,0,10.66,34.18,6.25,0.03,0.83,2.77,10.76,,1018,경북 885,0
남해,400,26,400-26,33.5283,127.28,2000-02-12,0,16.31,34.646,5.48,,,,,14,1020,탐구 3,0
남해,400,25,400-25,33.56,127.5667,2000-02-12,0,16.15,34.562,5.6,0.27,0.3,3.07,11.48,16,1019.9,탐구 3,0
동해,106,11,106-11,37.895,131.2517,2000-02-12,0,12.18,34.14,5.82,0.02,0.77,2.68,9.51,21,1018,경북 885,0
남해,400,24,400-24,33.5933,127.865,2000-02-12,0,15.51,34.523,5.52,,,,,15,1019.9,탐구 3,0
동해,106,10,106-10,37.895,130.9417,2000-02-12,0,12.01,34.12,5.71,,,,,23,1018,경북 885,0
남해,314,1,314-01,33,127.7,2000-02-12,0,16.91,34.537,5.4,0.06,0.57,3,11,21,1018.1,탐구 3,0
남해,314,2,314-02,33,127.4,2000-02-12,0,16.96,34.523,5.37,,,,,2,1017.6,탐구 3,0
남해,314,3,314-03,33,127.1,2000-02-12,0,16.69,34.56,5.63,0.12,0.42,1.98,9.41,18,1017.8,탐구 3,0
남해,314,4,314-04,33,126.8,2000-02-12,0,16.73,34.59,5.34,,,,,14,1017,탐구 3,0
남해,314,5,314-05,33,126.5,2000-02-12,0,15.92,34.432,5.53,0.06,0.14,2.2,10.84,,1017,탐구 3,0
남해,314,6,314-06,33,126.2,2000-02-12,0,15.38,34.53,5.82,,,,,,1017.8,탐구 3,0
남해,314,7,314-07,33,125.9,2000-02-12,0,15.21,34.195,5.67,0.12,0.17,2.53,11.49,,1018.2,탐구 3,0
남해,314,8,314-08,33,125.6,2000-02-13,0,14.61,34.117,5.75,,,,,,1019.5,탐구 3,0
남해,314,9,314-09,33,125.3,2000-02-13,0,14.19,34.138,5.76,0.2,0.18,2.95,11.72,,1019.7,탐구 3,0
남해,314,10,314-10,33,125,2000-02-13,0,13.44,33.847,6.01,,,,,,1019,탐구 3,0
남해,313,10,313-10,33.4067,124.4,2000-02-13,0,11.76,33.333,5.71,,,,,,1020,탐구 3,0
남해,313,9,313-09,33.4067,124.6,2000-02-13,0,12.11,33.567,5.86,0.14,0.16,2.61,12.62,,1020.5,탐구 3,0
남해,313,8,313-08,33.4067,124.8,2000-02-13,0,11.96,33.441,5.93,,,,,3.5,1020.2,탐구 3,0
남해,313,7,313-07,33.4067,125,2000-02-13,0,13.2,34.013,5.91,0.35,0.16,2.54,14.46,3.5,1020,탐구 3,0
남해,313,6,313-06,33.4067,125.2,2000-02-13,0,13.23,34.15,5.77,,,,,3,1018.9,탐구 3,0
남해,313,5,313-05,33.4067,125.4,2000-02-13,0,13.71,34.246,5.75,0.35,0.16,1.41,14.27,3,1019,탐구 3,0
남해,313,4,313-04,33.4067,125.6,2000-02-13,0,14.03,34.285,5.76,,,,,3.5,1018,탐구 3,0
남해,313,3,313-03,33.4067,125.8,2000-02-13,0,14.09,34.507,5.66,0.25,0.2,2.31,13.13,5,1019,탐구 3,0
남해,313,2,313-02,33.4067,126,2000-02-13,0,14.11,34.518,5.62,,,,,9,1017.2,탐구 3,0
남해,203,3,203-03,33.6383,126.355,2000-02-14,0,13.17,34.461,5.87,0.32,0.13,1.38,11.51,7,1015.5,탐구 3,0
남해,203,2,203-02,33.7917,126.4383,2000-02-14,0,12.2,34.136,5.97,,,,,5,1014.9,탐구 3,0
남해,203,1,203-01,33.9433,126.5233,2000-02-14,0,11.99,33.745,5.97,0.41,0.26,5.08,12.67,4,1015.6,탐구 3,0
남해,203,0,203-00,34.0333,126.5667,2000-02-14,0,9.92,33.668,6.22,0.14,0.17,3.68,13.14,2,1015.2,탐구 3,0
남해,204,0,204-00,34.3,127.533,2000-02-16,0,8.85,33.882,6.11,,,,,1.8,1021.9,탐구 3,0
남해,205,0,205-00,34.4167,127.6667,2000-02-16,0,7.33,33.997,6.23,,,,,4,1021.9,탐구 3,0
동해,106,2,106-02,37.895,128.875,2000-02-18,0,10.79,34.16,5.84,0.03,0.82,3.16,13.15,15,1025.5,경북 885,0
동해,106,3,106-03,37.895,128.9533,2000-02-18,0,10.82,34.21,5.86,0.02,0.86,3.88,13.05,16,1025.5,경북 885,0
동해,106,4,106-04,37.895,129.0633,2000-02-18,0,10.77,34.25,5.86,,,,,15,1025.5,경북 885,0
동해,106,5,106-05,37.895,129.3683,2000-02-18,0,10.89,34.29,6.28,0.03,0.77,2.8,11.21,17,1026.3,경북 885,0
동해,106,6,106-06,37.895,129.6883,2000-02-18,0,11.12,34.24,6.27,,,,,16,1026.7,경북 885,0
동해,106,7,106-07,37.895,130,2000-02-18,0,11.48,34.18,5.91,0.02,0.55,3.16,9.89,,1020.7,경북 885,0
동해,106,8,106-08,37.895,130.315,2000-02-18,0,11.67,34.12,5.56,,,,,,1021.8,경북 885,0
동해,106,9,106-09,37.895,130.6283,2000-02-18,0,12.41,34.13,5.6,0.01,0.66,3.58,9.91,,1020.7,경북 885,0
서해,307,3,307-03,36.9417,126,2000-02-22,0,2.79,31.354,7.55,0.36,0.27,12.69,10,0.8,1029,인천 888,0
서해,307,4,307-04,36.925,125.6283,2000-02-22,0,3.38,31.794,7.37,,,,,3,1027,인천 888,0
서해,307,5,307-05,36.925,125.4167,2000-02-22,0,3.82,31.966,7.27,0.62,0.28,7.38,5.36,4,1027,인천 888,0
서해,307,6,307-06,36.925,125.2083,2000-02-22,0,4.48,32.176,7.13,,,,,,1029,인천 888,0
서해,307,7,307-07,36.925,125,2000-02-22,0,5.23,32.4,7.01,0.17,0.39,5.27,4.07,,1029,인천 888,0
서해,307,8,307-08,36.925,124.7917,2000-02-22,0,5.89,32.491,6.89,,,,,,1030,인천 888,0
서해,307,9,307-09,36.925,124.58,2000-02-22,0,6.16,32.465,6.8,0.6,0.92,3.94,8.34,,1029.8,인천 888,0
서해,307,10,307-10,36.925,124.3717,2000-02-22,0,6.34,32.348,6.64,,,,,,1030,인천 888,0
서해,308,10,308-10,36.33,124.3833,2000-02-23,0,6.45,32.409,6.82,,,,,,1029,인천 888,0
서해,308,9,308-09,36.33,124.585,2000-02-23,0,6.59,32.54,6.6,0.31,0.43,5.14,9.64,,1028,인천 888,0
서해,308,8,308-08,36.33,124.7917,2000-02-23,0,6.5,32.532,6.62,,,,,,1028,인천 888,0
동중국해,317,13,317-13,31.5,127.0683,2000-02-23,0,16.05,34.12,5.15,0.32,0.44,2.09,5.66,,1020,탐구 3,0
서해,308,7,308-07,36.33,125,2000-02-23,0,6.37,32.54,6.62,0.57,0.37,5.15,9.87,,1028,인천 888,0
서해,308,6,308-06,36.33,125.2067,2000-02-23,0,5.09,32.339,6.8,,,,,,1029,인천 888,0
서해,308,5,308-05,36.33,125.4217,2000-02-23,0,4.94,32.241,6.95,0.76,0.26,6.6,8.41,,1027.2,인천 888,0
동중국해,317,14,317-14,31.5,126.7683,2000-02-23,0,14.82,33.95,4.98,,,,,,1021,탐구 3,0
서해,308,4,308-04,36.33,125.6167,2000-02-23,0,4.46,32.037,7.11,,,,,,1027.2,인천 888,0
동중국해,317,15,317-15,31.5,126.4833,2000-02-23,0,14.14,33.88,5.47,0.58,0.47,3.45,7.71,,1021,탐구 3,0
서해,308,3,308-03,36.33,125.833,2000-02-23,0,4.46,31.953,7.23,0.56,0.4,8.73,8.36,4,1027.2,인천 888,0
서해,308,2,308-02,36.33,126.0383,2000-02-23,0,4.04,31.757,7.17,,,,,1.9,1028,인천 888,0
동중국해,317,16,317-16,31.5,126.1833,2000-02-23,0,13.4,33.76,5.31,,,,,2,1021,탐구 3,0
서해,308,1,308-01,36.33,126.24,2000-02-23,0,4.17,31.829,7.07,0.64,1.71,8.75,8.58,1.5,1028,인천 888,0
동해,105,3,105-03,37.5533,129.1717,2000-02-23,0,10.94,34.25,5.81,0.03,0.86,2.71,13.97,,,경북 885,0
동중국해,317,17,317-17,31.5,125.885,2000-02-23,0,11.34,33.07,5.72,0.62,0.24,4.61,11.76,4,1021,탐구 3,0
동해,105,4,105-04,37.5533,129.2583,2000-02-23,0,11.03,34.27,5.83,,,,,18,1021,경북 885,0
동해,105,5,105-05,37.5533,129.3767,2000-02-23,0,11.19,34.23,5.83,0.03,0.73,2.62,10.8,19,1021,경북 885,0
동중국해,317,18,317-18,31.5,125.585,2000-02-23,0,10.36,32.8,6.37,,,,,3,1020.5,탐구 3,0
동해,105,6,105-06,37.5533,129.6883,2000-02-23,0,11.43,34.28,6.02,,,,,20,1020,경북 885,0
동중국해,317,19,317-19,31.5,125.285,2000-02-23,0,9.85,32.48,6.41,0.59,0.3,2.9,12.5,2,1020.5,탐구 3,0
동해,105,7,105-07,37.5533,130,2000-02-23,0,11.37,34.29,6.09,0.01,0.62,3.43,9.13,21,1020,경북 885,0
동중국해,317,20,317-20,31.5,125,2000-02-23,0,9.94,32.5,4.58,,,,,1,1020.5,탐구 3,0
동해,105,8,105-08,37.5533,130.3117,2000-02-23,0,11.35,34.13,5.71,,,,,,1020,경북 885,0
동중국해,317,21,317-21,31.5,124.5,2000-02-23,0,9.91,32.82,6.33,0.75,0.27,6.45,12.5,,1023,탐구 3,0
동해,105,9,105-09,37.5533,130.625,2000-02-23,0,11.44,34.15,5.64,0.03,0.68,4.24,9.85,,1020,경북 885,0
동중국해,317,22,317-22,31.5,124,2000-02-23,0,10.03,32.75,6.08,,,,,,1023,탐구 3,0
동해,105,3,105-03,37.5533,129.1717,2000-02-23,0,10.94,34.25,5.81,0.03,0.86,2.71,13.97,,,탐구 3,0
서해,309,1,309-01,35.855,126.245,2000-02-29,0,3.87,31.743,7.1,,,,,1,1028,인천 888,0
동해,105,10,105-10,37.5533,130.9317,2000-02-29,0,11.07,34.19,5.58,,,,,23,1029,경북 885,0
동중국해,316,12,316-12,32,127.37,2000-02-29,0,16.28,34.67,4.94,,,,,15,1029,탐구 3,0
서해,309,2,309-02,35.855,126.033,2000-02-29,0,5.01,32.086,7.13,,,,,3.5,1027.8,인천 888,0
서해,309,3,309-03,35.855,125.8217,2000-02-29,0,5.04,32.123,7.29,0.13,0.78,8.45,8.25,8,1035,인천 888,0
동해,105,11,105-11,37.5533,131.2433,2000-02-29,0,11.09,34.18,5.81,0.06,0.75,4.79,9.58,22,1029,경북 885,0
동중국해,316,13,316-13,32,127.0683,2000-02-29,0,16.57,34.6,5.88,0.31,0.44,5.71,5.19,15,1028,탐구 3,0
서해,309,4,309-04,35.855,125.6167,2000-02-29,0,5.53,32.189,7.06,,,,,9,1034.8,인천 888,0
서해,309,5,309-05,35.855,125.4067,2000-02-29,0,6.02,32.454,6.84,0.68,0.32,5.97,9.49,10,1034,인천 888,0
동해,105,12,105-12,37.5533,131.5633,2000-02-29,0,11.02,34.17,5.9,,,,,22,1029,경북 885,0
동중국해,316,14,316-14,32,126.7683,2000-02-29,0,16.31,34.21,4.94,,,,,10,1028,탐구 3,0
서해,309,6,309-06,35.855,125.205,2000-02-29,0,5.81,32.428,6.84,,,,,12,1034,인천 888,0
동해,105,13,105-13,37.5533,131.87,2000-02-29,0,10.69,34.18,6.01,,,,,20,1029,경북 885,0
동중국해,316,15,316-15,32,126.4833,2000-02-29,0,14.67,33.72,5.72,0.26,0.39,3.02,5.51,,1028,탐구 3,0
서해,309,7,309-07,35.855,125,2000-02-29,0,6.6,32.545,6.88,0.66,0.35,8.78,10.88,12,1035.5,인천 888,0
서해,309,8,309-08,35.855,124.7967,2000-02-29,0,6.81,32.579,6.67,,,,,,1035,인천 888,0
동해,105,14,105-14,37.5533,132.1867,2000-02-29,0,9.44,34.17,6.25,,,,,,1029,경북 885,0
동중국해,316,16,316-16,32,126.1833,2000-02-29,0,13.89,32.68,5.86,,,,,,1028,탐구 3,0
서해,309,9,309-09,35.855,124.585,2000-02-29,0,7.01,32.605,6.5,0.28,0.67,8.22,9.72,,1034.5,인천 888,0
동중국해,316,17,316-17,32,125.885,2000-02-29,0,12.57,33.52,5.55,0.77,0.24,3.91,8.44,,1028,탐구 3,0
서해,309,10,309-10,35.855,124.38,2000-02-29,0,6.88,32.56,6.5,,,,,,1035.2,인천 888,0
동해,104,14,104-14,37.0567,132.1933,2000-02-29,0,11.09,34.28,5.87,,,,,,1029,경북 885,0
동중국해,316,18,316-18,32,125.585,2000-02-29,0,10.94,33.25,6.41,,,,,,1028,탐구 3,0
동해,104,13,104-13,37.0567,131.8767,2000-03-01,0,10.04,34.22,5.94,,,,,,1029,경북 885,0
서해,310,10,310-10,35.335,124.3917,2000-03-01,0,7.23,32.611,6.41,,,,,,1037,인천 888,0
동중국해,316,19,316-19,32,125.285,2000-03-01,0,9.67,32.82,6.37,0.38,0.26,5.26,11.07,,1030,탐구 3,0
서해,310,9,310-09,35.335,124.5933,2000-03-01,0,7.1,32.625,6.42,0.76,0.38,6.19,9.96,,1036,인천 888,0
동해,104,12,104-12,37.0567,131.5633,2000-03-01,0,10.66,34.17,5.91,,,,,,1029,경북 885,0
동중국해,316,20,316-20,32,125,2000-03-01,0,8.99,32.43,6.41,,,,,,1030,탐구 3,0
서해,310,8,310-08,35.335,124.7983,2000-03-01,0,6.89,32.6,6.53,,,,,,1036,인천 888,0
동해,104,11,104-11,37.0567,131.255,2000-03-01,0,10.88,34.17,5.63,0.07,0.62,3.65,10.51,,1029,경북 885,0
동해,104,11,104-11,37.0567,131.255,2000-03-01,0,10.88,34.17,5.63,0.07,0.62,3.65,10.51,,1029,경북 885,0
서해,310,7,310-07,35.335,125,2000-03-01,0,6.56,32.543,6.63,0.03,0.38,6.74,10.49,,1036,인천 888,0
동중국해,316,21,316-21,32,124.5,2000-03-01,0,8.59,32.79,6.33,0.63,0.35,8.72,15.23,,1030,탐구 3,0
서해,310,6,310-06,35.335,125.2017,2000-03-01,0,6.17,32.454,6.69,,,,,,1035,인천 888,0
동해,104,10,104-10,37.0567,130.94,2000-03-01,0,10.99,34.17,5.66,,,,,,1029,경북 885,0
서해,310,5,310-05,35.335,125.4067,2000-03-01,0,5.96,32.407,6.72,2.22,0.4,8.07,9.73,,1034.5,인천 888,0
동중국해,316,22,316-22,32,124,2000-03-01,0,8.53,32.9,6.45,,,,,,1029,탐구 3,0
서해,310,4,310-04,35.335,125.6083,2000-03-01,0,5.68,32.323,6.78,,,,,,1035,인천 888,0
서해,312,3,312-03,33.9967,125.9,2000-03-01,0,8.76,33.176,5.99,0.67,0.43,6.64,10.28,2,1032,탐구 3,0
동해,104,9,104-09,37.0567,130.6267,2000-03-01,0,10.9,34.21,5.79,0.15,0.44,3.48,11.35,18,1029,경북 885,0
서해,310,3,310-03,35.335,125.8217,2000-03-01,0,4.61,32.107,6.79,0.9,0.62,8.16,8.18,4,1035,인천 888,0
동중국해,315,22,315-22,32.5,124,2000-03-01,0,8.13,32.43,6.06,,,,,,1030,탐구 3,0
동해,104,8,104-08,37.0567,130.3117,2000-03-01,0,12.17,34.42,5.81,,,,,19,1029,경북 885,0
동중국해,315,21,315-21,32.5,124.5,2000-03-01,0,,99.999,6.49,0.65,0.24,7.53,14.08,15,1030,탐구 3,0
동해,104,7,104-07,37.0567,130,2000-03-01,0,10.75,34.23,5.98,0.04,0.43,2.75,11.75,17,1029,경북 885,0
서해,311,4,311-04,34.7167,125.7317,2000-03-01,0,3.78,31.951,6.68,,,,,0.6,1036,인천 888,0
서해,311,5,311-05,34.7167,125.5317,2000-03-01,0,5.44,32.247,6.77,1.08,0.7,8.22,8.66,2.6,1036,인천 888,0
동해,104,6,104-06,37.0567,129.7933,2000-03-01,0,11.47,34.39,6.02,,,,,13,1029,경북 885,0
동중국해,315,20,315-20,32.5,125,2000-03-01,0,,99.999,6.94,,,,,2,1029,탐구 3,0
동해,104,5,104-05,37.0567,129.56,2000-03-01,0,10.45,34.28,6.2,0.12,0.41,3.91,13.42,15,1029,경북 885,0
동중국해,315,19,315-19,32.5,125.2867,2000-03-01,0,,99.999,5.51,0.7,0.44,5.99,9.74,3,1028,탐구 3,0
동해,104,4,104-04,37.0567,129.48,2000-03-01,0,10.63,34.35,6.19,,,,,13,1029,경북 885,0
동중국해,315,18,315-18,32.5,125.5867,2000-03-01,0,13.1,34.03,5.67,,,,,4,1027,탐구 3,0
서해,312,2,312-02,33.975,126.1,2000-03-01,0,7.55,32.858,6.51,,,,,2.2,1031,인천 888,0
동중국해,315,17,315-17,32.5,125.885,2000-03-01,0,14.09,34.34,5.51,0.53,0.37,4.58,8.6,4,1026,탐구 3,0
서해,312,3,312-03,33.9967,125.9,2000-03-01,0,8.76,33.176,5.99,0.67,0.43,6.64,10.28,2,1032,인천 888,0
동해,103,4,103-04,36.505,129.5017,2000-03-01,0,10.95,34.29,6.15,,,,,12,1027,경북 885,0
서해,312,4,312-04,34.0217,125.7,2000-03-01,0,6.82,32.575,6.24,,,,,2,1032,인천 888,0
동해,103,5,103-05,36.505,129.59,2000-03-01,0,10.72,34.19,6.24,0.13,0.46,3.67,11.99,12,1027,경북 885,0
동중국해,315,16,315-16,32.5,126.2,2000-03-01,0,14.21,34.23,5.76,,,,,,1026,탐구 3,0
서해,312,5,312-05,34.0433,125.5,2000-03-01,0,6.31,32.443,6.46,1.22,0.43,7.05,10.21,,1032,인천 888,0
서해,312,6,312-06,34.0683,125.3,2000-03-01,0,7.35,32.753,6.45,,,,,,1033,인천 888,0
동중국해,315,15,315-15,32.5,126.5,2000-03-01,0,14.69,34.09,5.63,0.27,0.45,2.91,7.3,,1027,탐구 3,0
동중국해,315,14,315-14,32.5,126.8,2000-03-01,0,15.48,33.49,5.35,,,,,,1027,탐구 3,0
서해,312,7,312-07,34.0917,125,2000-03-01,0,7.61,32.733,6.39,1.26,0.56,6.71,10.69,,1033,인천 888,0
서해,312,8,312-08,34.0917,124.8,2000-03-01,0,7.75,32.671,6.42,,,,,,1033,인천 888,0
동중국해,315,13,315-13,32.5,127.085,2000-03-01,0,16.11,34.03,4.98,0.48,0.64,2.19,6.61,,1026,탐구 3,0
서해,312,9,312-09,34.0917,124.6,2000-03-01,0,7.85,32.693,6.45,0.95,0.37,6.72,11.03,,1032,인천 888,0
동중국해,315,12,315-12,32.5,127.385,2000-03-02,0,16.25,34.51,5.06,,,,,,1026,탐구 3,0
서해,312,10,312-10,34.0917,124.4,2000-03-02,0,7.77,32.716,6.29,,,,,,1032,인천 888,0
서해,311,10,311-10,34.7167,124.39,2000-03-02,0,7.87,32.654,6.24,,,,,,1031,인천 888,0
서해,311,9,311-09,34.7167,124.5967,2000-03-02,0,7.66,32.631,6.31,0.74,0.33,5.49,9.43,,1031,인천 888,0
서해,311,8,311-08,34.7167,124.7983,2000-03-02,0,7.27,32.594,6.43,,,,,,1031,인천 888,0
서해,311,7,311-07,34.7167,125,2000-03-02,0,6.66,32.497,6.54,0.79,0.47,6.59,8.83,,1031.5,인천 888,0
서해,311,6,311-06,34.7167,125.3233,2000-03-02,0,6.19,32.493,6.68,,,,,4,1033,인천 888,0
동해,103,6,103-06,36.505,129.7883,2000-03-03,0,12.49,34.5,6.02,,,,,11,1025.5,경북 885,0
동해,103,7,103-07,36.505,130,2000-03-03,0,12.26,34.49,5.84,0.15,0.34,3.54,13.79,13,1025.5,경북 885,0
동해,103,8,103-08,36.505,130.3117,2000-03-03,0,12.74,34.49,5.91,,,,,13,1022.5,경북 885,0
동해,103,9,103-09,36.505,130.6217,2000-03-03,0,11.09,34.18,6.15,0.06,0.31,3.7,12.45,15,1022.5,경북 885,0
동해,103,10,103-10,36.505,130.9267,2000-03-03,0,11.04,34.18,6.2,,,,,,1025.5,경북 885,0
동해,103,11,103-11,36.505,131.233,2000-03-03,0,10.19,34.19,6.15,0.13,0.44,4.46,11.97,,1021,경북 885,0
동해,102,10,102-10,36.0767,130.9183,2000-03-04,0,12.66,34.46,6.08,,,,,,1022,경북 885,0
동해,102,9,102-09,36.0767,130.615,2000-03-04,0,11.16,34.22,6.22,0.07,0.31,3.11,11.35,,1024.5,경북 885,0
동해,102,8,102-08,36.0767,130.3067,2000-03-04,0,13.47,34.51,5.77,,,,,14,1017,경북 885,0
동해,102,7,102-07,36.0767,130,2000-03-04,0,13.41,34.51,5.81,0.12,0.56,2.59,14.11,14,1018,경북 885,0
동해,102,6,102-06,36.0767,129.7967,2000-03-04,0,12.15,34.45,5.83,,,,,13,1018,경북 885,0
동해,102,5,102-05,36.0767,129.6883,2000-03-04,0,11.99,34.46,6.04,0.15,0.49,2.76,13.57,10,1018,경북 885,0
동해,102,4,102-04,36.0767,129.615,2000-03-04,0,11.99,34.46,6.01,,,,,9,1016,경북 885,0
동해,209,4,209-04,35.7883,129.5467,2000-03-04,0,12.67,34.46,5.86,,,,,10,1016,경북 885,0
동해,209,5,209-05,35.7567,129.64,2000-03-04,0,12.92,34.43,5.86,0.04,0.66,1.07,10.27,11,1016,경북 885,0
동해,209,6,209-06,35.6883,129.8167,2000-03-04,0,13.47,34.52,5.84,,,,,13,1016,경북 885,0
동해,209,7,209-07,35.6133,130.005,2000-03-04,0,13.47,34.52,5.87,0.04,0.73,4.09,8.7,12,1014.4,경북 885,0
동해,209,8,209-08,35.5133,130.2817,2000-03-04,0,13.54,34.53,6.17,,,,,,1013.5,경북 885,0
동해,208,4,208-04,35.185,129.8783,2000-03-04,0,14.5,34.55,6.2,,,,,,1015.5,경북 885,0
동해,208,3,208-03,35.2967,129.715,2000-03-05,0,13.96,34.54,6.17,0.08,0.48,0.87,7.42,,1017,경북 885,0
동해,208,1,208-01,35.475,129.455,2000-03-05,0,12.35,34.4,6.14,0.08,0.61,1.68,10.22,,1017,경북 885,0
동해,208,2,208-02,35.405,129.5633,2000-03-05,0,13.21,34.5,6.25,,,,,,1017,경북 885,0
동해,208,1,208-01,35.475,129.455,2000-03-05,0,12.35,34.4,6.14,0.08,0.61,1.68,10.22,,1017,경북 885,0
남해,207,1,207-01,35.0217,129.12,2000-04-03,0,13.19,34.395,6.51,0.05,0.22,3.18,3.12,6.5,1018,탐구 3,0
남해,207,2,207-02,34.96,129.1867,2000-04-03,0,14.25,34.476,6.35,,,,,9.5,1017.5,탐구 3,0
남해,207,3,207-03,34.8983,129.2567,2000-04-03,0,13.71,34.508,6.42,0.06,0.18,2.58,2.76,10.5,1017.7,탐구 3,0
